
| name                         | title                        | level | facing   | categories      | description                                                                                                                                                                                                                                                 | detail                                                                                                                                                                                                                                                                                                                                                                                                                                                        | remediation                                                                                      | metadata                                                             | cache_key                                                                          |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{"Admins full access to markets","Vendors can create private pickup markets"}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_anon_INSERT                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Admins full access to markets","Anyone can view active markets"}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_anon_SELECT                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Admins full access to markets","Vendors can update own markets"}\`                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_anon_UPDATE                            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticated\` for action \`DELETE\`. Policies include \`{"Admins full access to markets","Vendors can delete own markets"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticated_DELETE                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{"Admins full access to markets","Vendors can create private pickup markets"}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticated_INSERT                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Admins full access to markets","Anyone can view active markets"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticated_SELECT                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Admins full access to markets","Vendors can update own markets"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticated_UPDATE                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticator\` for action \`DELETE\`. Policies include \`{"Admins full access to markets","Vendors can delete own markets"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticator_DELETE                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{"Admins full access to markets","Vendors can create private pickup markets"}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticator_INSERT                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Admins full access to markets","Anyone can view active markets"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticator_SELECT                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Admins full access to markets","Vendors can update own markets"}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_authenticator_UPDATE                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`dashboard_user\` for action \`DELETE\`. Policies include \`{"Admins full access to markets","Vendors can delete own markets"}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_dashboard_user_DELETE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{"Admins full access to markets","Vendors can create private pickup markets"}\`                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_dashboard_user_INSERT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Admins full access to markets","Anyone can view active markets"}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_dashboard_user_SELECT                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.markets\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{"Admins full access to markets","Vendors can update own markets"}\`                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"markets","type":"table","schema":"public"}                  | multiple_permissive_policies_public_markets_dashboard_user_UPDATE                  |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{order_items_buyer_insert,order_items_insert}\`                                                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_anon_INSERT                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{order_items_buyer_select,order_items_select,order_items_vendor_select}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_anon_SELECT                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{order_items_buyer_update,order_items_update,order_items_vendor_update}\`                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_anon_UPDATE                        |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{order_items_buyer_insert,order_items_insert}\`                                                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_authenticated_INSERT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{order_items_buyer_select,order_items_select,order_items_vendor_select}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_authenticated_SELECT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{order_items_buyer_update,order_items_update,order_items_vendor_update}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_authenticated_UPDATE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{order_items_buyer_insert,order_items_insert}\`                                                                                                                                                                                                                                                                            | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_authenticator_INSERT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{order_items_buyer_select,order_items_select,order_items_vendor_select}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_authenticator_SELECT               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{order_items_buyer_update,order_items_update,order_items_vendor_update}\`                                                                                                                                                                                                                                                  | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_authenticator_UPDATE               |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{order_items_buyer_insert,order_items_insert}\`                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_dashboard_user_INSERT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{order_items_buyer_select,order_items_select,order_items_vendor_select}\`                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_dashboard_user_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.order_items\` has multiple permissive policies for role \`dashboard_user\` for action \`UPDATE\`. Policies include \`{order_items_buyer_update,order_items_update,order_items_vendor_update}\`                                                                                                                                                                                                                                                 | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"order_items","type":"table","schema":"public"}              | multiple_permissive_policies_public_order_items_dashboard_user_UPDATE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`anon\` for action \`INSERT\`. Policies include \`{orders_buyer_insert,orders_insert}\`                                                                                                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_anon_INSERT                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{orders_buyer_select,orders_select,orders_vendor_select}\`                                                                                                                                                                                                                                                                               | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_anon_SELECT                             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`authenticated\` for action \`INSERT\`. Policies include \`{orders_buyer_insert,orders_insert}\`                                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_authenticated_INSERT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{orders_buyer_select,orders_select,orders_vendor_select}\`                                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_authenticated_SELECT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`authenticator\` for action \`INSERT\`. Policies include \`{orders_buyer_insert,orders_insert}\`                                                                                                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_authenticator_INSERT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{orders_buyer_select,orders_select,orders_vendor_select}\`                                                                                                                                                                                                                                                                      | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_authenticator_SELECT                    |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`dashboard_user\` for action \`INSERT\`. Policies include \`{orders_buyer_insert,orders_insert}\`                                                                                                                                                                                                                                                                                          | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_dashboard_user_INSERT                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.orders\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{orders_buyer_select,orders_select,orders_vendor_select}\`                                                                                                                                                                                                                                                                     | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"orders","type":"table","schema":"public"}                   | multiple_permissive_policies_public_orders_dashboard_user_SELECT                   |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.organizations\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Admins can view all organizations","Owners can view own organizations"}\`                                                                                                                                                                                                                                                       | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"organizations","type":"table","schema":"public"}            | multiple_permissive_policies_public_organizations_anon_SELECT                      |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.organizations\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Admins can view all organizations","Owners can view own organizations"}\`                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"organizations","type":"table","schema":"public"}            | multiple_permissive_policies_public_organizations_authenticated_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.organizations\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Admins can view all organizations","Owners can view own organizations"}\`                                                                                                                                                                                                                                              | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"organizations","type":"table","schema":"public"}            | multiple_permissive_policies_public_organizations_authenticator_SELECT             |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.organizations\` has multiple permissive policies for role \`dashboard_user\` for action \`SELECT\`. Policies include \`{"Admins can view all organizations","Owners can view own organizations"}\`                                                                                                                                                                                                                                             | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"organizations","type":"table","schema":"public"}            | multiple_permissive_policies_public_organizations_dashboard_user_SELECT            |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`anon\` for action \`SELECT\`. Policies include \`{"Admins can view all transactions","Buyers can view own transactions","Vendors can view their transactions"}\`                                                                                                                                                                                                                    | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_anon_SELECT                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`anon\` for action \`UPDATE\`. Policies include \`{"Buyers can update own transactions","Vendors can update transactions"}\`                                                                                                                                                                                                                                                         | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_anon_UPDATE                       |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`authenticated\` for action \`SELECT\`. Policies include \`{"Admins can view all transactions","Buyers can view own transactions","Vendors can view their transactions"}\`                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_authenticated_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`authenticated\` for action \`UPDATE\`. Policies include \`{"Buyers can update own transactions","Vendors can update transactions"}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_authenticated_UPDATE              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`authenticator\` for action \`SELECT\`. Policies include \`{"Admins can view all transactions","Buyers can view own transactions","Vendors can view their transactions"}\`                                                                                                                                                                                                           | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_authenticator_SELECT              |
| multiple_permissive_policies | Multiple Permissive Policies | WARN  | EXTERNAL | ["PERFORMANCE"] | Detects if multiple permissive row level security policies are present on a table for the same \`role\` and \`action\` (e.g. insert). Multiple permissive policies are suboptimal for performance as each policy must be executed for every relevant query. | Table \`public.transactions\` has multiple permissive policies for role \`authenticator\` for action \`UPDATE\`. Policies include \`{"Buyers can update own transactions","Vendors can update transactions"}\`                                                                                                                                                                                                                                                | https://supabase.com/docs/guides/database/database-linter?lint=0006_multiple_permissive_policies | {"name":"transactions","type":"table","schema":"public"}             | multiple_permissive_policies_public_transactions_authenticator_UPDATE              |
